LAT,LON,SID,USA_WIND,CATEGORY,NSEC_TIME,ISO_TIME
28.778,260.885,2002249N28266,17.0,TD,1031454000000000000,2002-09-08 03:00:00
28.7,260.7,2002249N28266,15.0,TD,1031464800000000000,2002-09-08 06:00:00
28.842,260.54,2002249N28266,12.0,TD,1031475600000000000,2002-09-08 09:00:00
29.0,260.5,2002249N28266,10.0,TD,1031486400000000000,2002-09-08 12:00:00
29.003,260.693,2002249N28266,10.0,TD,1031497200000000000,2002-09-08 15:00:00
28.9,260.9,2002249N28266,10.0,TD,1031508000000000000,2002-09-08 18:00:00
28.708,260.88,2002249N28266,10.0,TD,1031518800000000000,2002-09-08 21:00:00
28.5,260.8,2002249N28266,10.0,TD,1031529600000000000,2002-09-09 00:00:00
28.385,260.80798,2002249N28266,10.0,TD,1031540400000000000,2002-09-09 03:00:00
28.3,260.8,2002249N28266,10.0,TD,1031551200000000000,2002-09-09 06:00:00
28.208,260.715,2002249N28266,10.0,TD,1031562000000000000,2002-09-09 09:00:00
28.1,260.6,2002249N28266,10.0,TD,1031572800000000000,2002-09-09 12:00:00
27.965,260.477,2002249N28266,10.0,TD,1031583600000000000,2002-09-09 15:00:00
27.8,260.4,2002249N28266,10.0,TD,1031594400000000000,2002-09-09 18:00:00
27.608,260.41998,2002249N28266,10.0,TD,1031605200000000000,2002-09-09 21:00:00
27.4,260.5,2002249N28266,10.0,TD,1031616000000000000,2002-09-10 00:00:00
27.185,260.645,2002249N28266,10.0,TD,1031626800000000000,2002-09-10 03:00:00
27.0,260.7,2002249N28266,10.0,TD,1031637600000000000,2002-09-10 06:00:00
26.885,260.51,2002249N28266,10.0,TD,1031648400000000000,2002-09-10 09:00:00
26.8,260.2,2002249N28266,10.0,TD,1031659200000000000,2002-09-10 12:00:00
26.692,259.90698,2002249N28266,10.0,TD,1031670000000000000,2002-09-10 15:00:00
26.6,259.6,2002249N28266,10.0,TD,1031680800000000000,2002-09-10 18:00:00
26.54,259.298,2002249N28266,10.0,TD,1031691600000000000,2002-09-10 21:00:00
26.5,259.0,2002249N28266,10.0,TD,1031702400000000000,2002-09-11 00:00:00
26.3,273.4,2002255N26273,30.0,TD,1031788800000000000,2002-09-12 00:00:00
26.505,273.537,2002255N26273,32.0,TD,1031799600000000000,2002-09-12 03:00:00
26.7,273.6,2002255N26273,35.0,TS,1031810400000000000,2002-09-12 06:00:00
26.872,273.525,2002255N26273,35.0,TS,1031821200000000000,2002-09-12 09:00:00
27.0,273.3,2002255N26273,35.0,TS,1031832000000000000,2002-09-12 12:00:00
27.103,272.915,2002255N26273,35.0,TS,1031842800000000000,2002-09-12 15:00:00
27.1,272.5,2002255N26273,35.0,TS,1031853600000000000,2002-09-12 18:00:00
26.892,272.25,2002255N26273,35.0,TS,1031864400000000000,2002-09-12 21:00:00
26.7,272.0,2002255N26273,35.0,TS,1031875200000000000,2002-09-13 00:00:00
26.733,271.6,2002255N26273,37.0,TS,1031886000000000000,2002-09-13 03:00:00
26.9,271.2,2002255N26273,40.0,TS,1031896800000000000,2002-09-13 06:00:00
27.142,270.89,2002255N26273,42.0,TS,1031907600000000000,2002-09-13 09:00:00
27.4,270.7,2002255N26273,45.0,TS,1031918400000000000,2002-09-13 12:00:00
27.565,270.655,2002255N26273,45.0,TS,1031929200000000000,2002-09-13 15:00:00
27.7,270.7,2002255N26273,45.0,TS,1031940000000000000,2002-09-13 18:00:00
27.82,270.742,2002255N26273,47.0,TS,1031950800000000000,2002-09-13 21:00:00
28.0,270.8,2002255N26273,50.0,TS,1031961600000000000,2002-09-14 00:00:00
28.266,270.862,2002255N26273,50.0,TS,1031972400000000000,2002-09-14 03:00:00
28.7,270.9,2002255N26273,50.0,TS,1031983200000000000,2002-09-14 06:00:00
29.1,270.9,2002255N26273,50.0,TS,1031990400000000000,2002-09-14 08:00:00
29.33,270.937,2002255N26273,50.0,TS,1031994000000000000,2002-09-14 09:00:00
30.0,271.2,2002255N26273,50.0,TS,1032004800000000000,2002-09-14 12:00:00
30.4,271.6,2002255N26273,50.0,TS,1032015600000000000,2002-09-14 15:00:00
30.8,272.0,2002255N26273,30.0,TD,1032026400000000000,2002-09-14 18:00:00
31.174,272.48,2002255N26273,25.0,TD,1032037200000000000,2002-09-14 21:00:00
31.5,273.0,2002255N26273,20.0,TD,1032048000000000000,2002-09-15 00:00:00
31.727,273.501,2002255N26273,20.0,TD,1032058800000000000,2002-09-15 03:00:00
18.2,281.472,2002258N10300,42.0,TS,1032361200000000000,2002-09-18 15:00:00
18.7,281.4,2002258N10300,45.0,TS,1032372000000000000,2002-09-18 18:00:00
19.045,281.125,2002258N10300,47.0,TS,1032382800000000000,2002-09-18 21:00:00
19.3,280.7,2002258N10300,50.0,TS,1032393600000000000,2002-09-19 00:00:00
19.53,280.135,2002258N10300,50.0,TS,1032404400000000000,2002-09-19 03:00:00
19.7,279.6,2002258N10300,50.0,TS,1032415200000000000,2002-09-19 06:00:00
19.792,279.327,2002258N10300,55.0,TS,1032426000000000000,2002-09-19 09:00:00
19.9,279.1,2002258N10300,60.0,TS,1032436800000000000,2002-09-19 12:00:00
20.143,278.708,2002258N10300,62.0,TS,1032447600000000000,2002-09-19 15:00:00
20.4,278.3,2002258N10300,65.0,1,1032458400000000000,2002-09-19 18:00:00
20.557,277.992,2002258N10300,70.0,1,1032469200000000000,2002-09-19 21:00:00
20.7,277.7,2002258N10300,75.0,1,1032480000000000000,2002-09-20 00:00:00
20.893,277.342,2002258N10300,82.0,1,1032490800000000000,2002-09-20 03:00:00
21.1,277.0,2002258N10300,90.0,2,1032501600000000000,2002-09-20 06:00:00
21.307,276.735,2002258N10300,87.0,2,1032512400000000000,2002-09-20 09:00:00
21.5,276.5,2002258N10300,85.0,2,1032523200000000000,2002-09-20 12:00:00
21.647,276.219,2002258N10300,80.0,1,1032534000000000000,2002-09-20 15:00:00
21.8,276.0,2002258N10300,75.0,1,1032544800000000000,2002-09-20 18:00:00
22.0,275.9,2002258N10300,75.0,1,1032555600000000000,2002-09-20 21:00:00
22.1,275.7,2002258N10300,75.0,1,1032566400000000000,2002-09-21 00:00:00
22.234,275.33398,2002258N10300,80.0,1,1032577200000000000,2002-09-21 03:00:00
22.3,274.9,2002258N10300,85.0,2,1032588000000000000,2002-09-21 06:00:00
22.172,274.512,2002258N10300,92.0,2,1032598800000000000,2002-09-21 09:00:00
22.0,274.2,2002258N10300,100.0,3,1032609600000000000,2002-09-21 12:00:00
21.912,274.028,2002258N10300,105.0,3,1032620400000000000,2002-09-21 15:00:00
21.9,273.9,2002258N10300,110.0,3,1032631200000000000,2002-09-21 18:00:00
22.0,273.745,2002258N10300,110.0,3,1032642000000000000,2002-09-21 21:00:00
22.1,273.5,2002258N10300,110.0,3,1032652800000000000,2002-09-22 00:00:00
22.073,273.08002,2002258N10300,110.0,3,1032663600000000000,2002-09-22 03:00:00
22.0,272.6,2002258N10300,110.0,3,1032674400000000000,2002-09-22 06:00:00
21.965,272.185,2002258N10300,110.0,3,1032685200000000000,2002-09-22 09:00:00
21.9,271.8,2002258N10300,110.0,3,1032696000000000000,2002-09-22 12:00:00
21.794,271.454,2002258N10300,110.0,3,1032706800000000000,2002-09-22 15:00:00
21.6,271.1,2002258N10300,110.0,3,1032717600000000000,2002-09-22 18:00:00
21.3,270.7,2002258N10300,110.0,3,1032728400000000000,2002-09-22 21:00:00
21.0,270.6,2002258N10300,100.0,3,1032739200000000000,2002-09-23 00:00:00
20.786,270.486,2002258N10300,85.0,2,1032750000000000000,2002-09-23 03:00:00
20.6,270.4,2002258N10300,70.0,1,1032760800000000000,2002-09-23 06:00:00
20.305,270.37,2002258N10300,65.0,1,1032771600000000000,2002-09-23 09:00:00
20.1,270.4,2002258N10300,60.0,TS,1032782400000000000,2002-09-23 12:00:00
20.148,270.492,2002258N10300,55.0,TS,1032793200000000000,2002-09-23 15:00:00
20.3,270.6,2002258N10300,50.0,TS,1032804000000000000,2002-09-23 18:00:00
20.378,270.68,2002258N10300,42.0,TS,1032814800000000000,2002-09-23 21:00:00
20.5,270.7,2002258N10300,35.0,TS,1032825600000000000,2002-09-24 00:00:00
20.712,270.622,2002258N10300,40.0,TS,1032836400000000000,2002-09-24 03:00:00
21.0,270.5,2002258N10300,45.0,TS,1032847200000000000,2002-09-24 06:00:00
21.358,270.393,2002258N10300,47.0,TS,1032858000000000000,2002-09-24 09:00:00
21.7,270.3,2002258N10300,50.0,TS,1032868800000000000,2002-09-24 12:00:00
21.885,270.228,2002258N10300,50.0,TS,1032879600000000000,2002-09-24 15:00:00
22.1,270.2,2002258N10300,50.0,TS,1032890400000000000,2002-09-24 18:00:00
22.49,270.242,2002258N10300,50.0,TS,1032901200000000000,2002-09-24 21:00:00
23.0,270.3,2002258N10300,50.0,TS,1032912000000000000,2002-09-25 00:00:00
23.577,270.345,2002258N10300,50.0,TS,1032922800000000000,2002-09-25 03:00:00
24.2,270.3,2002258N10300,50.0,TS,1032933600000000000,2002-09-25 06:00:00
24.823,270.066,2002258N10300,50.0,TS,1032944400000000000,2002-09-25 09:00:00
25.4,269.8,2002258N10300,50.0,TS,1032955200000000000,2002-09-25 12:00:00
25.85,269.655,2002258N10300,52.0,TS,1032966000000000000,2002-09-25 15:00:00
26.3,269.6,2002258N10300,55.0,TS,1032976800000000000,2002-09-25 18:00:00
26.848,269.635,2002258N10300,55.0,TS,1032987600000000000,2002-09-25 21:00:00
27.5,269.7,2002258N10300,55.0,TS,1032998400000000000,2002-09-26 00:00:00
28.322,269.678,2002258N10300,55.0,TS,1033009200000000000,2002-09-26 03:00:00
29.1,269.7,2002258N10300,55.0,TS,1033020000000000000,2002-09-26 06:00:00
29.505,269.892,2002258N10300,55.0,TS,1033030800000000000,2002-09-26 09:00:00
30.0,270.1,2002258N10300,55.0,TS,1033041600000000000,2002-09-26 12:00:00
31.107,270.121,2002258N10300,47.0,TS,1033052400000000000,2002-09-26 15:00:00
28.4,281.9,2002264N28308,25.0,TD,1034251200000000000,2002-10-10 12:00:00
28.591,281.16998,2002264N28308,27.0,TD,1034262000000000000,2002-10-10 15:00:00
28.9,280.5,2002264N28308,30.0,TD,1034272800000000000,2002-10-10 18:00:00
29.319,280.09,2002264N28308,30.0,TD,1034283600000000000,2002-10-10 21:00:00
29.8,279.8,2002264N28308,30.0,TD,1034294400000000000,2002-10-11 00:00:00
30.235,279.44,2002264N28308,32.0,TD,1034305200000000000,2002-10-11 03:00:00
30.7,279.2,2002264N28308,35.0,TS,1034316000000000000,2002-10-11 06:00:00
31.207,279.09,2002264N28308,35.0,TS,1034326800000000000,2002-10-11 09:00:00
31.8,279.3,2002264N28308,35.0,TS,1034337600000000000,2002-10-11 12:00:00
19.0,281.9,2002265N10315,55.0,TS,1033344000000000000,2002-09-30 00:00:00
19.035,281.63,2002265N10315,57.0,TS,1033354800000000000,2002-09-30 03:00:00
19.1,281.3,2002265N10315,60.0,TS,1033365600000000000,2002-09-30 06:00:00
19.348,280.835,2002265N10315,62.0,TS,1033376400000000000,2002-09-30 09:00:00
19.6,280.4,2002265N10315,65.0,1,1033387200000000000,2002-09-30 12:00:00
19.7,280.2,2002265N10315,65.0,1,1033394400000000000,2002-09-30 14:00:00
19.764,280.086,2002265N10315,65.0,1,1033398000000000000,2002-09-30 15:00:00
20.0,279.7,2002265N10315,65.0,1,1033408800000000000,2002-09-30 18:00:00
20.245,279.326,2002265N10315,67.0,1,1033419600000000000,2002-09-30 21:00:00
20.5,278.9,2002265N10315,70.0,1,1033430400000000000,2002-10-01 00:00:00
20.762,278.36,2002265N10315,72.0,1,1033441200000000000,2002-10-01 03:00:00
21.0,277.8,2002265N10315,75.0,1,1033452000000000000,2002-10-01 06:00:00
21.015,277.342,2002265N10315,83.0,1,1033462800000000000,2002-10-01 09:00:00
21.3,277.0,2002265N10315,90.0,2,1033470000000000000,2002-10-01 11:00:00
21.6,276.8,2002265N10315,90.0,2,1033473600000000000,2002-10-01 12:00:00
22.1,276.0,2002265N10315,90.0,2,1033480800000000000,2002-10-01 14:00:00
22.242,275.79102,2002265N10315,90.0,2,1033484400000000000,2002-10-01 15:00:00
22.4,275.6,2002265N10315,90.0,2,1033495200000000000,2002-10-01 18:00:00
22.686,275.028,2002265N10315,90.0,2,1033506000000000000,2002-10-01 21:00:00
23.0,274.3,2002265N10315,90.0,2,1033516800000000000,2002-10-02 00:00:00
23.285,273.535,2002265N10315,95.0,2,1033527600000000000,2002-10-02 03:00:00
23.6,272.8,2002265N10315,100.0,3,1033538400000000000,2002-10-02 06:00:00
23.969,272.227,2002265N10315,105.0,3,1033549200000000000,2002-10-02 09:00:00
24.4,271.7,2002265N10315,110.0,3,1033560000000000000,2002-10-02 12:00:00
24.847,271.09302,2002265N10315,115.0,4,1033570800000000000,2002-10-02 15:00:00
25.4,270.5,2002265N10315,120.0,4,1033581600000000000,2002-10-02 18:00:00
25.9,270.1,2002265N10315,125.0,4,1033589580000000000,2002-10-02 20:13:00
26.068,269.999,2002265N10315,125.0,4,1033592400000000000,2002-10-02 21:00:00
26.7,269.7,2002265N10315,125.0,4,1033603200000000000,2002-10-03 00:00:00
27.409,269.16602,2002265N10315,115.0,4,1033614000000000000,2002-10-03 03:00:00
28.1,268.6,2002265N10315,105.0,3,1033624800000000000,2002-10-03 06:00:00
28.573,268.211,2002265N10315,92.0,2,1033635600000000000,2002-10-03 09:00:00
29.2,267.9,2002265N10315,80.0,1,1033646400000000000,2002-10-03 12:00:00
29.5,267.8,2002265N10315,80.0,1,1033650000000000000,2002-10-03 13:00:00
29.963,267.658,2002265N10315,72.0,1,1033657200000000000,2002-10-03 15:00:00
30.5,267.6,2002265N10315,60.0,TS,1033668000000000000,2002-10-03 18:00:00
31.169,267.676,2002265N10315,50.0,TS,1033678800000000000,2002-10-03 21:00:00
31.9,267.9,2002265N10315,40.0,TS,1033689600000000000,2002-10-04 00:00:00
18.372,257.187,2002268N15258,37.0,TS,1033009200000000000,2002-09-26 03:00:00
18.7,256.7,2002268N15258,35.0,TS,1033020000000000000,2002-09-26 06:00:00
19.043,256.2,2002268N15258,30.0,TD,1033030800000000000,2002-09-26 09:00:00
18.198,277.34302,2002288N17277,30.0,TD,1034694000000000000,2002-10-15 15:00:00
18.6,277.5,2002288N17277,30.0,TD,1034704800000000000,2002-10-15 18:00:00
19.142,277.628,2002288N17277,30.0,TD,1034715600000000000,2002-10-15 21:00:00
19.7,277.8,2002288N17277,30.0,TD,1034726400000000000,2002-10-16 00:00:00
20.108,278.078,2002288N17277,30.0,TD,1034737200000000000,2002-10-16 03:00:00
20.5,278.4,2002288N17277,30.0,TD,1034748000000000000,2002-10-16 06:00:00
21.009,278.714,2002288N17277,30.0,TD,1034758800000000000,2002-10-16 09:00:00
21.5,279.0,2002288N17277,30.0,TD,1034769600000000000,2002-10-16 12:00:00
21.849,279.21802,2002288N17277,26.0,TD,1034780400000000000,2002-10-16 15:00:00
22.0,279.3,2002288N17277,25.0,TD,1034784000000000000,2002-10-16 16:00:00
22.4,279.5,2002288N17277,25.0,TD,1034791200000000000,2002-10-16 18:00:00
23.7,256.5,2002295N11261,35.0,TS,1035590400000000000,2002-10-26 00:00:00
19.5,271.0,2003179N20271,20.0,TD,1056780000000000000,2003-06-28 06:00:00
19.78,270.823,2003179N20271,20.0,TD,1056790800000000000,2003-06-28 09:00:00
20.0,270.7,2003179N20271,20.0,TD,1056801600000000000,2003-06-28 12:00:00
20.135,270.65698,2003179N20271,20.0,TD,1056812400000000000,2003-06-28 15:00:00
20.3,270.6,2003179N20271,20.0,TD,1056823200000000000,2003-06-28 18:00:00
20.598,270.408,2003179N20271,20.0,TD,1056834000000000000,2003-06-28 21:00:00
21.0,270.2,2003179N20271,20.0,TD,1056844800000000000,2003-06-29 00:00:00
21.447,270.107,2003179N20271,25.0,TD,1056855600000000000,2003-06-29 03:00:00
22.0,270.0,2003179N20271,30.0,TD,1056866400000000000,2003-06-29 06:00:00
22.685,269.78,2003179N20271,32.0,TD,1056877200000000000,2003-06-29 09:00:00
23.4,269.5,2003179N20271,35.0,TS,1056888000000000000,2003-06-29 12:00:00
24.008,269.178,2003179N20271,37.0,TS,1056898800000000000,2003-06-29 15:00:00
24.6,268.9,2003179N20271,40.0,TS,1056909600000000000,2003-06-29 18:00:00
25.25,268.77,2003179N20271,42.0,TS,1056920400000000000,2003-06-29 21:00:00
25.9,268.7,2003179N20271,45.0,TS,1056931200000000000,2003-06-30 00:00:00
26.515,268.585,2003179N20271,45.0,TS,1056942000000000000,2003-06-30 03:00:00
27.1,268.5,2003179N20271,45.0,TS,1056952800000000000,2003-06-30 06:00:00
27.672,268.448,2003179N20271,47.0,TS,1056963600000000000,2003-06-30 09:00:00
28.2,268.5,2003179N20271,50.0,TS,1056974400000000000,2003-06-30 12:00:00
28.622,268.787,2003179N20271,50.0,TS,1056985200000000000,2003-06-30 15:00:00
29.1,269.0,2003179N20271,50.0,TS,1056996000000000000,2003-06-30 18:00:00
29.3,269.0,2003179N20271,50.0,TS,1056999600000000000,2003-06-30 19:00:00
29.73,269.175,2003179N20271,48.0,TS,1057006800000000000,2003-06-30 21:00:00
30.4,269.7,2003179N20271,45.0,TS,1057017600000000000,2003-07-01 00:00:00
31.017,270.194,2003179N20271,37.0,TS,1057028400000000000,2003-07-01 03:00:00
31.6,270.7,2003179N20271,30.0,TD,1057039200000000000,2003-07-01 06:00:00
18.035,276.572,2003188N11307,62.0,TS,1057849200000000000,2003-07-10 15:00:00
18.6,275.9,2003188N11307,55.0,TS,1057860000000000000,2003-07-10 18:00:00
19.18,275.163,2003188N11307,52.0,TS,1057870800000000000,2003-07-10 21:00:00
19.7,274.5,2003188N11307,50.0,TS,1057881600000000000,2003-07-11 00:00:00
20.087,274.066,2003188N11307,50.0,TS,1057892400000000000,2003-07-11 03:00:00
20.4,273.7,2003188N11307,50.0,TS,1057903200000000000,2003-07-11 06:00:00
20.682,273.252,2003188N11307,50.0,TS,1057914000000000000,2003-07-11 09:00:00
20.8,273.1,2003188N11307,50.0,TS,1057917600000000000,2003-07-11 10:00:00
21.1,272.8,2003188N11307,50.0,TS,1057924800000000000,2003-07-11 12:00:00
21.467,272.311,2003188N11307,47.0,TS,1057935600000000000,2003-07-11 15:00:00
21.8,271.8,2003188N11307,45.0,TS,1057946400000000000,2003-07-11 18:00:00
22.2,271.3,2003188N11307,45.0,TS,1057957200000000000,2003-07-11 21:00:00
22.6,270.8,2003188N11307,45.0,TS,1057968000000000000,2003-07-12 00:00:00
22.965,270.262,2003188N11307,45.0,TS,1057978800000000000,2003-07-12 03:00:00
23.3,269.8,2003188N11307,45.0,TS,1057989600000000000,2003-07-12 06:00:00
23.6,269.49,2003188N11307,45.0,TS,1058000400000000000,2003-07-12 09:00:00
23.9,269.3,2003188N11307,45.0,TS,1058011200000000000,2003-07-12 12:00:00
24.272,269.207,2003188N11307,45.0,TS,1058022000000000000,2003-07-12 15:00:00
24.6,269.1,2003188N11307,45.0,TS,1058032800000000000,2003-07-12 18:00:00
24.803,268.815,2003188N11307,45.0,TS,1058043600000000000,2003-07-12 21:00:00
24.9,268.5,2003188N11307,45.0,TS,1058054400000000000,2003-07-13 00:00:00
24.908,268.27,2003188N11307,45.0,TS,1058065200000000000,2003-07-13 03:00:00
24.9,268.1,2003188N11307,45.0,TS,1058076000000000000,2003-07-13 06:00:00
24.985,267.978,2003188N11307,47.0,TS,1058086800000000000,2003-07-13 09:00:00
25.1,267.9,2003188N11307,50.0,TS,1058097600000000000,2003-07-13 12:00:00
25.192,267.835,2003188N11307,50.0,TS,1058108400000000000,2003-07-13 15:00:00
25.3,267.8,2003188N11307,50.0,TS,1058119200000000000,2003-07-13 18:00:00
25.435,267.8,2003188N11307,52.0,TS,1058130000000000000,2003-07-13 21:00:00
25.6,267.8,2003188N11307,55.0,TS,1058140800000000000,2003-07-14 00:00:00
25.77,267.772,2003188N11307,55.0,TS,1058151600000000000,2003-07-14 03:00:00
26.0,267.7,2003188N11307,55.0,TS,1058162400000000000,2003-07-14 06:00:00
26.335,267.572,2003188N11307,55.0,TS,1058173200000000000,2003-07-14 09:00:00
26.7,267.4,2003188N11307,55.0,TS,1058184000000000000,2003-07-14 12:00:00
27.022,267.222,2003188N11307,57.0,TS,1058194800000000000,2003-07-14 15:00:00
27.3,267.0,2003188N11307,60.0,TS,1058205600000000000,2003-07-14 18:00:00
27.53,266.745,2003188N11307,60.0,TS,1058216400000000000,2003-07-14 21:00:00
27.7,266.4,2003188N11307,60.0,TS,1058227200000000000,2003-07-15 00:00:00
27.8,265.922,2003188N11307,62.0,TS,1058238000000000000,2003-07-15 03:00:00
27.9,265.4,2003188N11307,65.0,1,1058248800000000000,2003-07-15 06:00:00
28.124,264.972,2003188N11307,70.0,1,1058259600000000000,2003-07-15 09:00:00
28.3,264.5,2003188N11307,75.0,1,1058270400000000000,2003-07-15 12:00:00
28.277,263.91998,2003188N11307,79.0,1,1058281200000000000,2003-07-15 15:00:00
28.3,263.8,2003188N11307,80.0,1,1058283000000000000,2003-07-15 15:30:00
28.6,263.1,2003188N11307,70.0,1,1058292000000000000,2003-07-15 18:00:00
28.632,262.401,2003188N11307,60.0,TS,1058302800000000000,2003-07-15 21:00:00
28.5,261.8,2003188N11307,50.0,TS,1058313600000000000,2003-07-16 00:00:00
28.469,261.207,2003188N11307,45.0,TS,1058324400000000000,2003-07-16 03:00:00
28.5,260.6,2003188N11307,40.0,TS,1058335200000000000,2003-07-16 06:00:00
28.612,259.945,2003188N11307,37.0,TS,1058346000000000000,2003-07-16 09:00:00
28.8,259.2,2003188N11307,35.0,TS,1058356800000000000,2003-07-16 12:00:00
29.028,258.322,2003188N11307,35.0,TS,1058367600000000000,2003-07-16 15:00:00
29.3,257.4,2003188N11307,35.0,TS,1058378400000000000,2003-07-16 18:00:00
29.592,256.542,2003188N11307,32.0,TD,1058389200000000000,2003-07-16 21:00:00
29.3,279.9,2003207N29280,25.0,TD,1059134400000000000,2003-07-25 12:00:00
29.725,279.686,2003207N29280,25.0,TD,1059145200000000000,2003-07-25 15:00:00
30.1,279.5,2003207N29280,25.0,TD,1059156000000000000,2003-07-25 18:00:00
30.4,279.357,2003207N29280,27.0,TD,1059166800000000000,2003-07-25 21:00:00
30.7,279.2,2003207N29280,30.0,TD,1059177600000000000,2003-07-26 00:00:00
31.085,278.98,2003207N29280,27.0,TD,1059188400000000000,2003-07-26 03:00:00
31.5,278.7,2003207N29280,25.0,TD,1059199200000000000,2003-07-26 06:00:00
31.923,278.358,2003207N29280,22.0,TD,1059210000000000000,2003-07-26 09:00:00
26.4,276.7,2003227N26277,35.0,TS,1060884000000000000,2003-08-14 18:00:00
26.539,275.531,2003227N26277,37.0,TS,1060894800000000000,2003-08-14 21:00:00
26.6,274.3,2003227N26277,40.0,TS,1060905600000000000,2003-08-15 00:00:00
26.538,272.984,2003227N26277,40.0,TS,1060916400000000000,2003-08-15 03:00:00
26.4,271.7,2003227N26277,40.0,TS,1060927200000000000,2003-08-15 06:00:00
26.241,270.555,2003227N26277,42.0,TS,1060938000000000000,2003-08-15 09:00:00
26.1,269.5,2003227N26277,45.0,TS,1060948800000000000,2003-08-15 12:00:00
26.034,268.478,2003227N26277,47.0,TS,1060959600000000000,2003-08-15 15:00:00
26.0,267.5,2003227N26277,50.0,TS,1060970400000000000,2003-08-15 18:00:00
25.964,266.535,2003227N26277,52.0,TS,1060981200000000000,2003-08-15 21:00:00
25.9,265.6,2003227N26277,55.0,TS,1060992000000000000,2003-08-16 00:00:00
25.773,264.676,2003227N26277,57.0,TS,1061002800000000000,2003-08-16 03:00:00
25.6,263.8,2003227N26277,60.0,TS,1061013600000000000,2003-08-16 06:00:00
25.403,262.919,2003227N26277,63.0,TS,1061024400000000000,2003-08-16 09:00:00
25.3,262.6,2003227N26277,65.0,1,1061029800000000000,2003-08-16 10:30:00
25.2,262.4,2003227N26277,65.0,1,1061035200000000000,2003-08-16 12:00:00
24.981,261.818,2003227N26277,50.0,TS,1061046000000000000,2003-08-16 15:00:00
24.8,261.1,2003227N26277,35.0,TS,1061056800000000000,2003-08-16 18:00:00
24.719,260.39,2003227N26277,30.0,TD,1061067600000000000,2003-08-16 21:00:00
24.7,259.7,2003227N26277,25.0,TD,1061078400000000000,2003-08-17 00:00:00
24.3,267.6,2003243N24268,30.0,TD,1062244800000000000,2003-08-30 12:00:00
24.583,267.16998,2003243N24268,32.0,TD,1062255600000000000,2003-08-30 15:00:00
24.9,266.7,2003243N24268,35.0,TS,1062266400000000000,2003-08-30 18:00:00
25.29,266.178,2003243N24268,35.0,TS,1062277200000000000,2003-08-30 21:00:00
25.8,265.7,2003243N24268,35.0,TS,1062288000000000000,2003-08-31 00:00:00
26.401,265.341,2003243N24268,35.0,TS,1062298800000000000,2003-08-31 03:00:00
27.2,265.1,2003243N24268,35.0,TS,1062309600000000000,2003-08-31 06:00:00
28.224,265.008,2003243N24268,35.0,TS,1062320400000000000,2003-08-31 09:00:00
29.0,264.9,2003243N24268,35.0,TS,1062327600000000000,2003-08-31 11:00:00
29.4,264.8,2003243N24268,35.0,TS,1062331200000000000,2003-08-31 12:00:00
29.973,264.596,2003243N24268,32.0,TD,1062342000000000000,2003-08-31 15:00:00
30.1,264.4,2003243N24268,30.0,TD,1062352800000000000,2003-08-31 18:00:00
30.478,263.986,2003243N24268,27.0,TD,1062363600000000000,2003-08-31 21:00:00
30.9,263.6,2003243N24268,25.0,TD,1062374400000000000,2003-09-01 00:00:00
31.407,263.432,2003243N24268,22.0,TD,1062385200000000000,2003-09-01 03:00:00
31.9,263.4,2003243N24268,20.0,TD,1062396000000000000,2003-09-01 06:00:00
27.4,272.3,2003247N27272,25.0,TD,1062612000000000000,2003-09-03 18:00:00
27.495,272.225,2003247N27272,25.0,TD,1062622800000000000,2003-09-03 21:00:00
27.6,272.2,2003247N27272,25.0,TD,1062633600000000000,2003-09-04 00:00:00
27.715,272.262,2003247N27272,25.0,TD,1062644400000000000,2003-09-04 03:00:00
27.8,272.4,2003247N27272,25.0,TD,1062655200000000000,2003-09-04 06:00:00
27.815,272.548,2003247N27272,27.0,TD,1062666000000000000,2003-09-04 09:00:00
27.8,272.8,2003247N27272,30.0,TD,1062676800000000000,2003-09-04 12:00:00
27.815,273.242,2003247N27272,30.0,TD,1062687600000000000,2003-09-04 15:00:00
27.8,273.7,2003247N27272,30.0,TD,1062698400000000000,2003-09-04 18:00:00
27.692,273.965,2003247N27272,30.0,TD,1062709200000000000,2003-09-04 21:00:00
27.6,274.2,2003247N27272,30.0,TD,1062720000000000000,2003-09-05 00:00:00
27.605,274.535,2003247N27272,32.0,TD,1062730800000000000,2003-09-05 03:00:00
27.7,274.9,2003247N27272,35.0,TS,1062741600000000000,2003-09-05 06:00:00
27.893,275.287,2003247N27272,37.0,TS,1062752400000000000,2003-09-05 09:00:00
28.1,275.6,2003247N27272,40.0,TS,1062763200000000000,2003-09-05 12:00:00
28.26,275.73,2003247N27272,45.0,TS,1062774000000000000,2003-09-05 15:00:00
28.3,275.8,2003247N27272,50.0,TS,1062784800000000000,2003-09-05 18:00:00
28.13,275.935,2003247N27272,40.0,TS,1062795600000000000,2003-09-05 21:00:00
27.9,276.1,2003247N27272,30.0,TD,1062806400000000000,2003-09-06 00:00:00
27.724,276.191,2003247N27272,30.0,TD,1062817200000000000,2003-09-06 03:00:00
27.7,276.5,2003247N27272,30.0,TD,1062828000000000000,2003-09-06 06:00:00
27.9,277.2,2003247N27272,30.0,TD,1062838800000000000,2003-09-06 09:00:00
28.4,278.2,2003247N27272,25.0,TD,1062849600000000000,2003-09-06 12:00:00
28.82,278.996,2003247N27272,25.0,TD,1062860400000000000,2003-09-06 15:00:00
