LAT,LON,SID,USA_WIND,CATEGORY,NSEC_TIME,ISO_TIME
26.05,129.125,2000202N12131,40.0,TS,964591200000000000,2000-07-26 06:00:00
26.193,129.461,2000202N12131,40.0,TS,964602000000000000,2000-07-26 09:00:00
26.325,129.7,2000202N12131,40.0,TS,964612800000000000,2000-07-26 12:00:00
26.555,129.859,2000202N12131,42.0,TS,964623600000000000,2000-07-26 15:00:00
26.75,129.9,2000202N12131,45.0,TS,964634400000000000,2000-07-26 18:00:00
26.928,129.892,2000202N12131,47.0,TS,964645200000000000,2000-07-26 21:00:00
27.075,129.85,2000202N12131,50.0,TS,964656000000000000,2000-07-27 00:00:00
27.179,129.824,2000202N12131,50.0,TS,964666800000000000,2000-07-27 03:00:00
27.225,129.75,2000202N12131,50.0,TS,964677600000000000,2000-07-27 06:00:00
27.273,129.631,2000202N12131,50.0,TS,964688400000000000,2000-07-27 09:00:00
27.3,129.5,2000202N12131,50.0,TS,964699200000000000,2000-07-27 12:00:00
27.341,129.394,2000202N12131,50.0,TS,964710000000000000,2000-07-27 15:00:00
27.425,129.3,2000202N12131,50.0,TS,964720800000000000,2000-07-27 18:00:00
27.528,129.211,2000202N12131,50.0,TS,964731600000000000,2000-07-27 21:00:00
27.675,129.15,2000202N12131,50.0,TS,964742400000000000,2000-07-28 00:00:00
27.836,129.061,2000202N12131,50.0,TS,964753200000000000,2000-07-28 03:00:00
27.975,128.975,2000202N12131,50.0,TS,964764000000000000,2000-07-28 06:00:00
28.108,128.919,2000202N12131,50.0,TS,964774800000000000,2000-07-28 09:00:00
28.2,128.85,2000202N12131,50.0,TS,964785600000000000,2000-07-28 12:00:00
28.257,128.8,2000202N12131,50.0,TS,964796400000000000,2000-07-28 15:00:00
28.35,128.75,2000202N12131,50.0,TS,964807200000000000,2000-07-28 18:00:00
28.484,128.677,2000202N12131,50.0,TS,964818000000000000,2000-07-28 21:00:00
28.7,128.625,2000202N12131,50.0,TS,964828800000000000,2000-07-29 00:00:00
28.974,128.58,2000202N12131,50.0,TS,964839600000000000,2000-07-29 03:00:00
29.325,128.55,2000202N12131,50.0,TS,964850400000000000,2000-07-29 06:00:00
29.736,128.541,2000202N12131,50.0,TS,964861200000000000,2000-07-29 09:00:00
30.15,128.525,2000202N12131,50.0,TS,964872000000000000,2000-07-29 12:00:00
30.511,128.55,2000202N12131,50.0,TS,964882800000000000,2000-07-29 15:00:00
30.875,128.55,2000202N12131,50.0,TS,964893600000000000,2000-07-29 18:00:00
31.281,128.548,2000202N12131,45.0,TS,964904400000000000,2000-07-29 21:00:00
31.75,128.55,2000202N12131,40.0,TS,964915200000000000,2000-07-30 00:00:00
32.253,128.58,2000202N12131,37.0,TS,964926000000000000,2000-07-30 03:00:00
32.775,128.625,2000202N12131,35.0,TS,964936800000000000,2000-07-30 06:00:00
33.255,128.682,2000202N12131,35.0,TS,964947600000000000,2000-07-30 09:00:00
33.713,128.747,2000202N12131,35.0,TS,964958400000000000,2000-07-30 12:00:00
34.161,128.868,2000202N12131,35.0,TS,964969200000000000,2000-07-30 15:00:00
34.662,129.046,2000202N12131,35.0,TS,964980000000000000,2000-07-30 18:00:00
35.204,129.261,2000202N12131,32.0,TD,964990800000000000,2000-07-30 21:00:00
35.93,129.7,2000202N12131,30.0,TD,965001600000000000,2000-07-31 00:00:00
36.83,130.312,2000202N12131,30.0,TD,965012400000000000,2000-07-31 03:00:00
37.867,131.033,2000202N12131,30.0,TD,965023200000000000,2000-07-31 06:00:00
24.026,144.972,2000214N22155,122.0,4,965271600000000000,2000-08-03 03:00:00
24.375,144.375,2000214N22155,125.0,4,965282400000000000,2000-08-03 06:00:00
24.678,143.707,2000214N22155,120.0,4,965293200000000000,2000-08-03 09:00:00
24.925,143.0,2000214N22155,115.0,4,965304000000000000,2000-08-03 12:00:00
25.093,142.299,2000214N22155,110.0,3,965314800000000000,2000-08-03 15:00:00
25.225,141.65,2000214N22155,105.0,3,965325600000000000,2000-08-03 18:00:00
25.473,140.984,2000214N22155,102.0,3,965336400000000000,2000-08-03 21:00:00
25.675,140.325,2000214N22155,100.0,3,965347200000000000,2000-08-04 00:00:00
25.887,139.69,2000214N22155,97.0,3,965358000000000000,2000-08-04 03:00:00
26.05,139.05,2000214N22155,95.0,2,965368800000000000,2000-08-04 06:00:00
26.089,138.373,2000214N22155,95.0,2,965379600000000000,2000-08-04 09:00:00
26.075,137.7,2000214N22155,95.0,2,965390400000000000,2000-08-04 12:00:00
26.086,137.049,2000214N22155,95.0,2,965401200000000000,2000-08-04 15:00:00
26.1,136.45,2000214N22155,95.0,2,965412000000000000,2000-08-04 18:00:00
26.128,135.929,2000214N22155,95.0,2,965422800000000000,2000-08-04 21:00:00
26.15,135.45,2000214N22155,95.0,2,965433600000000000,2000-08-05 00:00:00
26.143,134.961,2000214N22155,92.0,2,965444400000000000,2000-08-05 03:00:00
26.125,134.475,2000214N22155,90.0,2,965455200000000000,2000-08-05 06:00:00
26.114,133.973,2000214N22155,90.0,2,965466000000000000,2000-08-05 09:00:00
26.1,133.5,2000214N22155,90.0,2,965476800000000000,2000-08-05 12:00:00
26.077,133.089,2000214N22155,90.0,2,965487600000000000,2000-08-05 15:00:00
26.025,132.7,2000214N22155,90.0,2,965498400000000000,2000-08-05 18:00:00
26.01,132.313,2000214N22155,90.0,2,965509200000000000,2000-08-05 21:00:00
26.0,131.95,2000214N22155,90.0,2,965520000000000000,2000-08-06 00:00:00
25.988,131.543,2000214N22155,92.0,2,965530800000000000,2000-08-06 03:00:00
25.975,131.125,2000214N22155,95.0,2,965541600000000000,2000-08-06 06:00:00
25.96,130.799,2000214N22155,97.0,3,965552400000000000,2000-08-06 09:00:00
25.95,130.5,2000214N22155,100.0,3,965563200000000000,2000-08-06 12:00:00
25.921,130.199,2000214N22155,100.0,3,965574000000000000,2000-08-06 15:00:00
25.925,129.925,2000214N22155,100.0,3,965584800000000000,2000-08-06 18:00:00
25.926,129.716,2000214N22155,100.0,3,965595600000000000,2000-08-06 21:00:00
25.975,129.55,2000214N22155,100.0,3,965606400000000000,2000-08-07 00:00:00
26.033,129.352,2000214N22155,100.0,3,965617200000000000,2000-08-07 03:00:00
26.175,129.15,2000214N22155,100.0,3,965628000000000000,2000-08-07 06:00:00
26.314,128.936,2000214N22155,95.0,2,965638800000000000,2000-08-07 09:00:00
26.5,128.725,2000214N22155,90.0,2,965649600000000000,2000-08-07 12:00:00
26.669,128.503,2000214N22155,85.0,2,965660400000000000,2000-08-07 15:00:00
26.875,128.35,2000214N22155,80.0,1,965671200000000000,2000-08-07 18:00:00
27.086,128.196,2000214N22155,80.0,1,965682000000000000,2000-08-07 21:00:00
27.325,128.075,2000214N22155,80.0,1,965692800000000000,2000-08-08 00:00:00
27.576,127.918,2000214N22155,80.0,1,965703600000000000,2000-08-08 03:00:00
27.775,127.75,2000214N22155,80.0,1,965714400000000000,2000-08-08 06:00:00
27.911,127.593,2000214N22155,80.0,1,965725200000000000,2000-08-08 09:00:00
27.975,127.4,2000214N22155,80.0,1,965736000000000000,2000-08-08 12:00:00
28.075,127.209,2000214N22155,80.0,1,965746800000000000,2000-08-08 15:00:00
28.2,127.0,2000214N22155,80.0,1,965757600000000000,2000-08-08 18:00:00
28.346,126.771,2000214N22155,82.0,1,965768400000000000,2000-08-08 21:00:00
28.5,126.5,2000214N22155,85.0,2,965779200000000000,2000-08-09 00:00:00
28.652,126.185,2000214N22155,87.0,2,965790000000000000,2000-08-09 03:00:00
28.775,125.825,2000214N22155,90.0,2,965800800000000000,2000-08-09 06:00:00
28.842,125.434,2000214N22155,90.0,2,965811600000000000,2000-08-09 09:00:00
28.875,125.025,2000214N22155,90.0,2,965822400000000000,2000-08-09 12:00:00
28.896,124.616,2000214N22155,85.0,2,965833200000000000,2000-08-09 15:00:00
28.925,124.225,2000214N22155,80.0,1,965844000000000000,2000-08-09 18:00:00
28.998,123.891,2000214N22155,80.0,1,965854800000000000,2000-08-09 21:00:00
29.075,123.55,2000214N22155,80.0,1,965865600000000000,2000-08-10 00:00:00
29.111,123.14,2000214N22155,75.0,1,965876400000000000,2000-08-10 03:00:00
29.15,122.7,2000214N22155,70.0,1,965887200000000000,2000-08-10 06:00:00
29.204,122.264,2000214N22155,67.0,1,965898000000000000,2000-08-10 09:00:00
29.325,121.825,2000214N22155,65.0,1,965908800000000000,2000-08-10 12:00:00
29.539,121.365,2000214N22155,55.0,TS,965919600000000000,2000-08-10 15:00:00
29.853,120.953,2000214N22155,45.0,TS,965930400000000000,2000-08-10 18:00:00
30.272,120.658,2000214N22155,40.0,TS,965941200000000000,2000-08-10 21:00:00
30.669,120.346,2000214N22155,35.0,TS,965952000000000000,2000-08-11 00:00:00
26.2,144.6,2000220N24149,20.0,TD,965671200000000000,2000-08-07 18:00:00
27.135,144.248,2000220N24149,22.0,TD,965682000000000000,2000-08-07 21:00:00
28.1,144.0,2000220N24149,25.0,TD,965692800000000000,2000-08-08 00:00:00
28.737,143.791,2000220N24149,25.0,TD,965703600000000000,2000-08-08 03:00:00
29.3,143.6,2000220N24149,25.0,TD,965714400000000000,2000-08-08 06:00:00
30.038,143.299,2000220N24149,25.0,TD,965725200000000000,2000-08-08 09:00:00
30.7,143.1,2000220N24149,25.0,TD,965736000000000000,2000-08-08 12:00:00
31.08,143.167,2000220N24149,27.0,TD,965746800000000000,2000-08-08 15:00:00
31.4,143.4,2000220N24149,30.0,TD,965757600000000000,2000-08-08 18:00:00
31.885,143.677,2000220N24149,30.0,TD,965768400000000000,2000-08-08 21:00:00
32.4,144.0,2000220N24149,30.0,TD,965779200000000000,2000-08-09 00:00:00
32.85,144.278,2000220N24149,30.0,TD,965790000000000000,2000-08-09 03:00:00
33.3,144.6,2000220N24149,30.0,TD,965800800000000000,2000-08-09 06:00:00
33.792,144.969,2000220N24149,30.0,TD,965811600000000000,2000-08-09 09:00:00
20.025,138.725,2000222N14143,45.0,TS,965930400000000000,2000-08-10 18:00:00
21.516,138.849,2000222N14143,47.0,TS,965941200000000000,2000-08-10 21:00:00
23.1,138.85,2000222N14143,50.0,TS,965952000000000000,2000-08-11 00:00:00
24.422,138.515,2000222N14143,57.0,TS,965962800000000000,2000-08-11 03:00:00
25.575,138.05,2000222N14143,65.0,1,965973600000000000,2000-08-11 06:00:00
26.634,137.707,2000222N14143,65.0,1,965984400000000000,2000-08-11 09:00:00
27.525,137.325,2000222N14143,65.0,1,965995200000000000,2000-08-11 12:00:00
28.307,136.788,2000222N14143,62.0,TS,966006000000000000,2000-08-11 15:00:00
28.875,136.25,2000222N14143,60.0,TS,966016800000000000,2000-08-11 18:00:00
29.233,135.782,2000222N14143,57.0,TS,966027600000000000,2000-08-11 21:00:00
29.4,135.525,2000222N14143,55.0,TS,966038400000000000,2000-08-12 00:00:00
29.385,135.583,2000222N14143,50.0,TS,966049200000000000,2000-08-12 03:00:00
29.475,135.85,2000222N14143,45.0,TS,966060000000000000,2000-08-12 06:00:00
30.024,136.173,2000222N14143,45.0,TS,966070800000000000,2000-08-12 09:00:00
30.625,136.45,2000222N14143,45.0,TS,966081600000000000,2000-08-12 12:00:00
30.863,136.719,2000222N14143,45.0,TS,966092400000000000,2000-08-12 15:00:00
30.925,137.0,2000222N14143,45.0,TS,966103200000000000,2000-08-12 18:00:00
30.959,137.501,2000222N14143,47.0,TS,966114000000000000,2000-08-12 21:00:00
31.0,138.15,2000222N14143,50.0,TS,966124800000000000,2000-08-13 00:00:00
31.204,138.707,2000222N14143,47.0,TS,966135600000000000,2000-08-13 03:00:00
31.475,139.35,2000222N14143,45.0,TS,966146400000000000,2000-08-13 06:00:00
31.689,140.148,2000222N14143,45.0,TS,966157200000000000,2000-08-13 09:00:00
31.875,140.95,2000222N14143,45.0,TS,966168000000000000,2000-08-13 12:00:00
32.161,141.711,2000222N14143,45.0,TS,966178800000000000,2000-08-13 15:00:00
32.475,142.45,2000222N14143,45.0,TS,966189600000000000,2000-08-13 18:00:00
32.784,143.234,2000222N14143,45.0,TS,966200400000000000,2000-08-13 21:00:00
33.1,144.025,2000222N14143,45.0,TS,966211200000000000,2000-08-14 00:00:00
33.44,144.802,2000222N14143,45.0,TS,966222000000000000,2000-08-14 03:00:00
20.005,125.577,2000230N08139,137.0,4,966870000000000000,2000-08-21 15:00:00
20.3,125.05,2000230N08139,140.0,5,966880800000000000,2000-08-21 18:00:00
20.551,124.512,2000230N08139,140.0,5,966891600000000000,2000-08-21 21:00:00
20.825,123.975,2000230N08139,140.0,5,966902400000000000,2000-08-22 00:00:00
21.157,123.44,2000230N08139,140.0,5,966913200000000000,2000-08-22 03:00:00
21.55,122.925,2000230N08139,140.0,5,966924000000000000,2000-08-22 06:00:00
21.977,122.491,2000230N08139,140.0,5,966934800000000000,2000-08-22 09:00:00
22.475,121.975,2000230N08139,140.0,5,966945600000000000,2000-08-22 12:00:00
23.078,121.218,2000230N08139,135.0,4,966956400000000000,2000-08-22 15:00:00
23.625,120.25,2000230N08139,130.0,4,966967200000000000,2000-08-22 18:00:00
20.453,131.367,2000237N08138,35.0,TS,967312800000000000,2000-08-26 18:00:00
21.114,130.923,2000237N08138,35.0,TS,967323600000000000,2000-08-26 21:00:00
21.575,130.4,2000237N08138,35.0,TS,967334400000000000,2000-08-27 00:00:00
21.978,129.893,2000237N08138,35.0,TS,967345200000000000,2000-08-27 03:00:00
22.275,129.45,2000237N08138,35.0,TS,967356000000000000,2000-08-27 06:00:00
22.492,129.141,2000237N08138,35.0,TS,967366800000000000,2000-08-27 09:00:00
22.65,128.9,2000237N08138,35.0,TS,967377600000000000,2000-08-27 12:00:00
22.804,128.667,2000237N08138,35.0,TS,967388400000000000,2000-08-27 15:00:00
22.95,128.4,2000237N08138,35.0,TS,967399200000000000,2000-08-27 18:00:00
23.15,128.072,2000237N08138,35.0,TS,967410000000000000,2000-08-27 21:00:00
23.275,127.625,2000237N08138,35.0,TS,967420800000000000,2000-08-28 00:00:00
23.222,126.99,2000237N08138,35.0,TS,967431600000000000,2000-08-28 03:00:00
23.025,126.425,2000237N08138,35.0,TS,967442400000000000,2000-08-28 06:00:00
23.011,126.173,2000237N08138,35.0,TS,967453200000000000,2000-08-28 09:00:00
23.1,126.0,2000237N08138,35.0,TS,967464000000000000,2000-08-28 12:00:00
23.246,125.803,2000237N08138,40.0,TS,967474800000000000,2000-08-28 15:00:00
23.475,125.6,2000237N08138,45.0,TS,967485600000000000,2000-08-28 18:00:00
23.61,125.471,2000237N08138,50.0,TS,967496400000000000,2000-08-28 21:00:00
23.775,125.325,2000237N08138,55.0,TS,967507200000000000,2000-08-29 00:00:00
24.013,125.17,2000237N08138,55.0,TS,967518000000000000,2000-08-29 03:00:00
24.325,125.0,2000237N08138,55.0,TS,967528800000000000,2000-08-29 06:00:00
24.698,124.763,2000237N08138,55.0,TS,967539600000000000,2000-08-29 09:00:00
25.075,124.55,2000237N08138,55.0,TS,967550400000000000,2000-08-29 12:00:00
25.501,124.266,2000237N08138,60.0,TS,967561200000000000,2000-08-29 15:00:00
25.925,123.975,2000237N08138,65.0,1,967572000000000000,2000-08-29 18:00:00
26.332,123.842,2000237N08138,67.0,1,967582800000000000,2000-08-29 21:00:00
26.875,123.75,2000237N08138,70.0,1,967593600000000000,2000-08-30 00:00:00
27.726,123.536,2000237N08138,72.0,1,967604400000000000,2000-08-30 03:00:00
28.625,123.325,2000237N08138,75.0,1,967615200000000000,2000-08-30 06:00:00
29.272,123.182,2000237N08138,75.0,1,967626000000000000,2000-08-30 09:00:00
29.9,123.125,2000237N08138,75.0,1,967636800000000000,2000-08-30 12:00:00
30.671,123.15,2000237N08138,75.0,1,967647600000000000,2000-08-30 15:00:00
31.525,123.275,2000237N08138,75.0,1,967658400000000000,2000-08-30 18:00:00
32.413,123.497,2000237N08138,72.0,1,967669200000000000,2000-08-30 21:00:00
33.35,123.75,2000237N08138,70.0,1,967680000000000000,2000-08-31 00:00:00
34.315,123.886,2000237N08138,70.0,1,967690800000000000,2000-08-31 03:00:00
35.3,124.1,2000237N08138,70.0,1,967701600000000000,2000-08-31 06:00:00
36.265,124.513,2000237N08138,67.0,1,967712400000000000,2000-08-31 09:00:00
37.25,125.125,2000237N08138,65.0,1,967723200000000000,2000-08-31 12:00:00
38.285,125.887,2000237N08138,55.0,TS,967734000000000000,2000-08-31 15:00:00
39.325,126.825,2000237N08138,45.0,TS,967744800000000000,2000-08-31 18:00:00
20.02,138.954,2000245N14157,80.0,1,968425200000000000,2000-09-08 15:00:00
20.375,138.375,2000245N14157,85.0,2,968436000000000000,2000-09-08 18:00:00
20.679,137.878,2000245N14157,87.0,2,968446800000000000,2000-09-08 21:00:00
20.975,137.45,2000245N14157,90.0,2,968457600000000000,2000-09-09 00:00:00
21.301,137.079,2000245N14157,90.0,2,968468400000000000,2000-09-09 03:00:00
21.65,136.75,2000245N14157,90.0,2,968479200000000000,2000-09-09 06:00:00
22.012,136.44,2000245N14157,95.0,2,968490000000000000,2000-09-09 09:00:00
22.4,136.1,2000245N14157,100.0,3,968500800000000000,2000-09-09 12:00:00
22.836,135.68,2000245N14157,110.0,3,968511600000000000,2000-09-09 15:00:00
23.25,135.2,2000245N14157,120.0,4,968522400000000000,2000-09-09 18:00:00
23.585,134.694,2000245N14157,120.0,4,968533200000000000,2000-09-09 21:00:00
23.85,134.15,2000245N14157,120.0,4,968544000000000000,2000-09-10 00:00:00
24.068,133.552,2000245N14157,120.0,4,968554800000000000,2000-09-10 03:00:00
24.175,133.025,2000245N14157,120.0,4,968565600000000000,2000-09-10 06:00:00
24.178,132.625,2000245N14157,130.0,4,968576400000000000,2000-09-10 09:00:00
24.225,132.4,2000245N14157,140.0,5,968587200000000000,2000-09-10 12:00:00
24.32,132.166,2000245N14157,140.0,5,968598000000000000,2000-09-10 15:00:00
24.425,131.95,2000245N14157,140.0,5,968608800000000000,2000-09-10 18:00:00
24.601,131.736,2000245N14157,135.0,4,968619600000000000,2000-09-10 21:00:00
24.825,131.475,2000245N14157,130.0,4,968630400000000000,2000-09-11 00:00:00
25.068,131.131,2000245N14157,127.0,4,968641200000000000,2000-09-11 03:00:00
25.275,130.8,2000245N14157,125.0,4,968652000000000000,2000-09-11 06:00:00
25.409,130.514,2000245N14157,120.0,4,968662800000000000,2000-09-11 09:00:00
25.5,130.275,2000245N14157,115.0,4,968673600000000000,2000-09-11 12:00:00
25.65,129.866,2000245N14157,112.0,3,968684400000000000,2000-09-11 15:00:00
25.775,129.525,2000245N14157,110.0,3,968695200000000000,2000-09-11 18:00:00
25.9,129.211,2000245N14157,110.0,3,968706000000000000,2000-09-11 21:00:00
26.05,128.9,2000245N14157,110.0,3,968716800000000000,2000-09-12 00:00:00
26.169,128.542,2000245N14157,105.0,3,968727600000000000,2000-09-12 03:00:00
26.3,128.225,2000245N14157,100.0,3,968738400000000000,2000-09-12 06:00:00
26.484,128.016,2000245N14157,97.0,3,968749200000000000,2000-09-12 09:00:00
26.531,127.932,2000245N14157,96.0,2,968752800000000000,2000-09-12 10:00:00
26.675,127.75,2000245N14157,95.0,2,968760000000000000,2000-09-12 12:00:00
26.823,127.379,2000245N14157,92.0,2,968770800000000000,2000-09-12 15:00:00
27.0,127.0,2000245N14157,90.0,2,968781600000000000,2000-09-12 18:00:00
27.196,126.707,2000245N14157,90.0,2,968792400000000000,2000-09-12 21:00:00
27.4,126.45,2000245N14157,90.0,2,968803200000000000,2000-09-13 00:00:00
27.617,126.138,2000245N14157,90.0,2,968814000000000000,2000-09-13 03:00:00
27.8,125.825,2000245N14157,90.0,2,968824800000000000,2000-09-13 06:00:00
27.883,125.501,2000245N14157,87.0,2,968835600000000000,2000-09-13 09:00:00
27.9,125.225,2000245N14157,85.0,2,968846400000000000,2000-09-13 12:00:00
27.913,124.966,2000245N14157,85.0,2,968857200000000000,2000-09-13 15:00:00
27.925,124.75,2000245N14157,85.0,2,968868000000000000,2000-09-13 18:00:00
27.951,124.596,2000245N14157,87.0,2,968878800000000000,2000-09-13 21:00:00
28.0,124.475,2000245N14157,90.0,2,968889600000000000,2000-09-14 00:00:00
28.076,124.329,2000245N14157,90.0,2,968900400000000000,2000-09-14 03:00:00
28.175,124.225,2000245N14157,90.0,2,968911200000000000,2000-09-14 06:00:00
28.282,124.189,2000245N14157,90.0,2,968922000000000000,2000-09-14 09:00:00
28.4,124.225,2000245N14157,90.0,2,968932800000000000,2000-09-14 12:00:00
28.508,124.278,2000245N14157,87.0,2,968943600000000000,2000-09-14 15:00:00
28.65,124.45,2000245N14157,85.0,2,968954400000000000,2000-09-14 18:00:00
28.814,124.789,2000245N14157,80.0,1,968965200000000000,2000-09-14 21:00:00
29.1,125.25,2000245N14157,75.0,1,968976000000000000,2000-09-15 00:00:00
29.547,125.755,2000245N14157,72.0,1,968986800000000000,2000-09-15 03:00:00
30.125,126.3,2000245N14157,70.0,1,968997600000000000,2000-09-15 06:00:00
30.831,126.924,2000245N14157,67.0,1,969008400000000000,2000-09-15 09:00:00
31.7,127.475,2000245N14157,65.0,1,969019200000000000,2000-09-15 12:00:00
32.788,127.81,2000245N14157,65.0,1,969030000000000000,2000-09-15 15:00:00
34.0,128.075,2000245N14157,65.0,1,969040800000000000,2000-09-15 18:00:00
35.283,128.439,2000245N14157,60.0,TS,969051600000000000,2000-09-15 21:00:00
36.7,128.879,2000245N14157,55.0,TS,969062400000000000,2000-09-16 00:00:00
38.142,129.107,2000245N14157,50.0,TS,969073200000000000,2000-09-16 03:00:00
39.5,129.456,2000245N14157,45.0,TS,969084000000000000,2000-09-16 06:00:00
20.483,135.217,2000248N18126,25.0,TD,968176800000000000,2000-09-05 18:00:00
20.878,135.72,2000248N18126,25.0,TD,968187600000000000,2000-09-05 21:00:00
21.254,136.036,2000248N18126,25.0,TD,968198400000000000,2000-09-06 00:00:00
21.569,136.241,2000248N18126,25.0,TD,968209200000000000,2000-09-06 03:00:00
21.893,136.347,2000248N18126,25.0,TD,968220000000000000,2000-09-06 06:00:00
22.314,136.423,2000248N18126,27.0,TD,968230800000000000,2000-09-06 09:00:00
22.725,136.425,2000248N18126,30.0,TD,968241600000000000,2000-09-06 12:00:00
23.042,136.371,2000248N18126,30.0,TD,968252400000000000,2000-09-06 15:00:00
23.3,136.2,2000248N18126,30.0,TD,968263200000000000,2000-09-06 18:00:00
23.527,135.947,2000248N18126,32.0,TD,968274000000000000,2000-09-06 21:00:00
23.725,135.5,2000248N18126,35.0,TS,968284800000000000,2000-09-07 00:00:00
23.915,134.792,2000248N18126,35.0,TS,968295600000000000,2000-09-07 03:00:00
24.1,133.975,2000248N18126,35.0,TS,968306400000000000,2000-09-07 06:00:00
24.303,133.237,2000248N18126,35.0,TS,968317200000000000,2000-09-07 09:00:00
24.5,132.55,2000248N18126,35.0,TS,968328000000000000,2000-09-07 12:00:00
24.668,131.95,2000248N18126,40.0,TS,968338800000000000,2000-09-07 15:00:00
24.825,131.325,2000248N18126,45.0,TS,968349600000000000,2000-09-07 18:00:00
24.993,130.55,2000248N18126,47.0,TS,968360400000000000,2000-09-07 21:00:00
25.175,129.75,2000248N18126,50.0,TS,968371200000000000,2000-09-08 00:00:00
25.351,129.095,2000248N18126,52.0,TS,968382000000000000,2000-09-08 03:00:00
25.525,128.4,2000248N18126,55.0,TS,968392800000000000,2000-09-08 06:00:00
25.721,127.648,2000248N18126,55.0,TS,968403600000000000,2000-09-08 09:00:00
25.85,126.975,2000248N18126,55.0,TS,968414400000000000,2000-09-08 12:00:00
25.823,126.402,2000248N18126,55.0,TS,968425200000000000,2000-09-08 15:00:00
25.725,125.875,2000248N18126,55.0,TS,968436000000000000,2000-09-08 18:00:00
25.587,125.445,2000248N18126,52.0,TS,968446800000000000,2000-09-08 21:00:00
25.4,125.125,2000248N18126,50.0,TS,968457600000000000,2000-09-09 00:00:00
25.144,124.805,2000248N18126,47.0,TS,968468400000000000,2000-09-09 03:00:00
24.875,124.525,2000248N18126,45.0,TS,968479200000000000,2000-09-09 06:00:00
24.601,124.231,2000248N18126,45.0,TS,968490000000000000,2000-09-09 09:00:00
24.275,123.925,2000248N18126,45.0,TS,968500800000000000,2000-09-09 12:00:00
23.912,123.596,2000248N18126,45.0,TS,968511600000000000,2000-09-09 15:00:00
23.5,123.275,2000248N18126,45.0,TS,968522400000000000,2000-09-09 18:00:00
22.98,122.995,2000248N18126,45.0,TS,968533200000000000,2000-09-09 21:00:00
22.425,122.75,2000248N18126,45.0,TS,968544000000000000,2000-09-10 00:00:00
21.936,122.525,2000248N18126,47.0,TS,968554800000000000,2000-09-10 03:00:00
21.45,122.325,2000248N18126,50.0,TS,968565600000000000,2000-09-10 06:00:00
20.927,122.129,2000248N18126,52.0,TS,968576400000000000,2000-09-10 09:00:00
20.4,121.975,2000248N18126,55.0,TS,968587200000000000,2000-09-10 12:00:00
21.5,138.3,2000258N22138,20.0,TD,968889600000000000,2000-09-14 00:00:00
21.688,138.78,2000258N22138,22.0,TD,968900400000000000,2000-09-14 03:00:00
21.68,139.4,2000258N22138,25.0,TD,968911200000000000,2000-09-14 06:00:00
21.876,139.703,2000258N22138,27.0,TD,968922000000000000,2000-09-14 09:00:00
22.1,139.98,2000258N22138,30.0,TD,968932800000000000,2000-09-14 12:00:00
22.386,140.282,2000258N22138,32.0,TD,968943600000000000,2000-09-14 15:00:00
22.7,140.531,2000258N22138,35.0,TS,968954400000000000,2000-09-14 18:00:00
22.988,140.699,2000258N22138,37.0,TS,968965200000000000,2000-09-14 21:00:00
23.22,140.82,2000258N22138,40.0,TS,968976000000000000,2000-09-15 00:00:00
23.372,140.918,2000258N22138,40.0,TS,968986800000000000,2000-09-15 03:00:00
23.525,141.0,2000258N22138,40.0,TS,968997600000000000,2000-09-15 06:00:00
23.688,141.092,2000258N22138,42.0,TS,969008400000000000,2000-09-15 09:00:00
23.85,141.2,2000258N22138,45.0,TS,969019200000000000,2000-09-15 12:00:00
23.986,141.336,2000258N22138,52.0,TS,969030000000000000,2000-09-15 15:00:00
24.2,141.5,2000258N22138,60.0,TS,969040800000000000,2000-09-15 18:00:00
24.509,141.683,2000258N22138,62.0,TS,969051600000000000,2000-09-15 21:00:00
24.975,141.75,2000258N22138,65.0,1,969062400000000000,2000-09-16 00:00:00
25.515,141.744,2000258N22138,65.0,1,969073200000000000,2000-09-16 03:00:00
26.075,141.675,2000258N22138,65.0,1,969084000000000000,2000-09-16 06:00:00
26.641,141.645,2000258N22138,67.0,1,969094800000000000,2000-09-16 09:00:00
27.3,141.575,2000258N22138,70.0,1,969105600000000000,2000-09-16 12:00:00
28.143,141.491,2000258N22138,70.0,1,969116400000000000,2000-09-16 15:00:00
29.05,141.425,2000258N22138,70.0,1,969127200000000000,2000-09-16 18:00:00
29.995,141.377,2000258N22138,70.0,1,969138000000000000,2000-09-16 21:00:00
30.975,141.45,2000258N22138,70.0,1,969148800000000000,2000-09-17 00:00:00
32.079,141.725,2000258N22138,72.0,1,969159600000000000,2000-09-17 03:00:00
33.25,142.1,2000258N22138,75.0,1,969170400000000000,2000-09-17 06:00:00
34.509,142.553,2000258N22138,75.0,1,969181200000000000,2000-09-17 09:00:00
35.85,143.05,2000258N22138,75.0,1,969192000000000000,2000-09-17 12:00:00
37.289,143.618,2000258N22138,75.0,1,969202800000000000,2000-09-17 15:00:00
38.8,144.35,2000258N22138,75.0,1,969213600000000000,2000-09-17 18:00:00
20.072,144.861,2000295N20146,20.0,TD,972097200000000000,2000-10-21 03:00:00
20.25,143.9,2000295N20146,20.0,TD,972108000000000000,2000-10-21 06:00:00
20.436,142.835,2000295N20146,22.0,TD,972118800000000000,2000-10-21 09:00:00
20.6,141.8,2000295N20146,25.0,TD,972129600000000000,2000-10-21 12:00:00
20.711,140.922,2000295N20146,27.0,TD,972140400000000000,2000-10-21 15:00:00
